Id,Ano,Numero_Accidente,Provincia,Mes,Dia,Hora,Dia_Semana,Tipo_Dia,Vehiculos_Implicados,Carretera,Pk,Km,Hm,Sentido,Zona,Tipo_Via,Anchura_Calzada,Anchura_Carril,Marcas_Viales,Arcen,Arcen_Pavimentado,Mediana,Barrera_Seguridad,Paneles_Direccionales,Hitos_Arista,Captafaros,Interseccion_Tipo,Interseccion_Acondicionamiento,Prioridad_Regulada_por,Superficie,Luminosidad,Factores_Atmosfericos,Visibilidad_Restringida_por,Otras_Circunstancias,Senalizacion_Peligro,Aceras,Arboles,Arboles_Metros_Calzada,Visibilidad_Senalizacion_Vertical,Colision_Vehiculos_Marcha,Colision_Vehiculo_Obstaculo_1,Colision_Vehiculo_Obstaculo_2,Atropello_1,Atropello_2,Vuelco_1,Vuelco_2,Salida_Sin_Colision,Salida_Con_Colision,Lado_Salida,Otro,Circulacion,Circulacion_Medidas_Especiales,Distraccion,Inexperiencia_Conductor,Alcohol_Drogas,Cansancio_Sueno,Enfermedad,Velocidad_Inadecuada,Infraccion_Norma_Circulacion,Estado_Condicion_Via,Estado_Condicion_Senalizacion,Tramo_Obras,Mal_Estado_Vehiculo,Averia_Mecanica,Meteorologia_Adversa,Irrupcion_Animal,Circular_Sentido_Contrario,Otro_Factor,Sin_Opinion_Definida,Pendiente,Curvatura,Peralte,GPS_x,GPS_y,GPS_z,Tipo_Est,IMD,Hora_Real,Fuera_o_Interseccion
19390,6,2010460001350,3,3,8,4,1,1,1,CV-40,11.3,11,3,0,1,2,3,2,3,4,2,2,2,1,2,2,7,7,8,3,1,4,9,14,3,1,1,NaN,1,NaN,30,30,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,710356.031,4310365.159,297.821,Cob,20131,11,1
2578,2,2006030001285,1,4,17,6,1,3,2,CV-91,16.6,16,6,0,1,5,3,2,3,3,2,1,2,1,2,1,7,7,8,3,2,5,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,696793.282,4219296.069,-19.324,Cob,9692,19,2
15079,5,2009030001225,1,5,31,6,7,3,1,CV-925,1.3,1,3,1,1,5,2,3,3,1,2,1,1,2,1,1,7,7,8,3,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,692749.716,4194745.009,40.478,Cob,2107,18,5
13183,4,2008460001803,3,2,29,4,5,1,2,CV-50,0,0,0,1,1,5,2,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,2,1,3,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,707032.907,4388850.468,126.175,Cob,17044,11,1
3728,2,2006030003896,1,12,18,5,1,4,1,CV-734,0.1,0,1,1,1,5,2,3,3,3,2,1,1,2,1,2,7,7,5,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,773867.451,4297325.567,-1.938,Sec,12709,16,5
9842,3,2007460004265,3,6,4,5,1,4,2,CV-365,2.4,2,4,0,1,5,3,2,3,4,2,2,2,1,2,2,4,1,8,1,1,1,9,14,3,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,719566.091,4376852.011,62.288,Sec,40056,15,6
5888,2,2006460008360,3,9,26,5,2,1,2,CV-50,10.9,10,9,1,1,5,3,2,3,2,2,1,1,1,2,1,1,1,8,1,1,1,9,14,3,1,3,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,702570.832,4379583.119,133.118,Cob,12744,16,6
13892,4,2008460005335,3,8,6,4,3,1,1,CV-610,15,15,0,0,1,5,1,3,3,1,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,726619.417,4314035.393,217.635,Cob,3247,12,1
16473,5,2009460000180,3,1,7,4,3,4,2,CV-410,4,4,0,0,1,5,3,2,3,3,2,1,1,1,2,2,5,1,4,1,1,1,9,14,1,1,3,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,717357.644,4372352.465,36.388,Pri,27477,13,6
17417,5,2009460004918,3,8,25,6,2,1,1,CV-50,51.8,51,8,1,1,5,2,2,3,2,2,1,1,1,1,1,7,7,8,1,5,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,709134.312,4350482.774,84.072,Cob,1016,22,4
18931,6,2010120000812,2,4,30,5,5,2,1,CV-14,18.6,18,6,1,1,5,3,3,3,3,2,1,2,1,2,1,7,7,8,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,737866.64,4507073.041,673.719,Pri,645,16,4
13861,4,2008460005037,3,7,12,4,6,3,2,CV-410,4,4,0,0,1,5,3,2,3,3,2,1,2,1,2,2,5,1,8,1,1,1,9,14,3,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,717332.473,4372266.354,36.033,Pri,30175,14,6
17564,5,2009460005765,3,10,8,1,4,2,1,CV-500,4,4,0,1,1,5,3,2,3,4,2,2,2,1,2,2,7,7,8,1,5,1,9,14,3,1,1,NaN,1,NaN,30,30,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,733432.631,4346145.792,-14.61,Pri,18337,23,1
10201,3,2007460005554,3,8,14,6,2,1,4,CV-60,14.1,14,1,0,1,3,3,2,3,4,2,1,1,1,1,1,7,7,5,1,1,1,9,14,3,1,1,NaN,1,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,723788.435,4307302.954,204.479,Cob,10358,18,1
19860,6,2010460004084,3,7,26,5,1,1,1,CV-50,90,90,0,0,1,5,2,2,3,3,2,1,1,1,1,1,5,1,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,57,NaN,50,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,705294.116,4386139.538,130.163,Cob,10023,15,6
10981,4,2008030000131,1,1,17,3,4,1,1,CV-70,46.5,46,5,1,1,3,2,3,3,3,2,2,2,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,723762.745,4287047.678,688.565,Per,25542,8,3
5024,2,2006460003707,3,4,8,1,6,2,1,CV-35,21.1,21,1,1,1,2,3,2,3,4,2,2,2,2,2,2,7,7,8,1,5,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,62,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,663961.961,4413400.979,771.872,Per,43300,2,2
4151,2,2006120001016,2,7,9,4,7,3,1,CV-20,33.1,33,1,0,1,5,3,2,3,2,2,1,2,2,1,2,7,7,5,1,1,1,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,722089.569,4436779.35,327.708,Cob,615,12,5
11547,4,2008030001585,1,6,25,6,3,1,4,CV-865,4.5,4,5,1,1,5,3,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,1,3,NaN,2,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,709682.649,4233540.325,-15.235,Cob,14206,19,1
13275,4,2008460002442,3,3,29,2,6,2,1,CV-410,4,4,0,0,1,5,2,2,2,3,2,1,2,1,1,1,5,1,5,1,3,1,2,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,61,60,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,717332.473,4372266.354,36.033,Pri,30175,5,6
11657,4,2008030001805,1,7,19,4,6,2,2,CV-805,5,5,0,0,1,5,3,2,3,4,2,1,1,2,1,1,2,5,3,1,1,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,708610.265,4273654.689,590.606,Cob,1766,13,6
5654,2,2006460007282,3,8,4,6,5,1,1,CV-60,37,37,0,0,1,5,3,2,3,2,2,1,1,1,1,1,5,1,4,1,2,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,743043.225,4312401.754,37.912,NaN,0,20,6
9407,3,2007460002760,3,3,29,3,4,1,3,CV-590,61.2,61,2,0,1,5,2,3,3,1,2,1,1,1,1,1,1,1,8,3,1,5,4,14,1,1,1,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,710271.72,4320996.214,103.41,Sec,7323,10,6
14763,5,2009030000399,1,2,21,5,6,2,1,CV-95,10.8,10,8,0,1,5,3,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,688725.2,4212050.427,70.946,Cob,9867,15,1
17903,5,2009460007794,3,12,19,3,6,2,1,CV-41,14,14,0,0,1,5,3,2,3,3,2,1,2,2,1,1,7,7,8,3,1,9,2,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,716586.525,4324826.003,37.905,Cob,8589,8,2
12703,4,2008120001630,2,9,4,6,4,1,1,CV-230,12.9,12,9,0,1,5,2,2,3,1,2,1,1,2,1,1,7,7,8,1,1,1,2,4,1,1,2,3,2,NaN,NaN,,NaN,,NaN,,NaN,61,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,731567.365,4412081.884,292.149,Sec,2257,19,4
11056,4,2008030000339,1,2,8,6,5,1,1,CV-81,35,35,0,0,1,5,2,2,3,3,2,1,1,1,1,1,7,7,6,1,3,1,9,14,1,2,1,NaN,2,NaN,NaN,,21,21,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,690500.43,4283347.85,523.193,Cob,6539,20,1
18480,6,2010030002214,1,6,10,6,4,1,2,CV-904,2.4,2,4,1,1,5,2,3,3,3,2,1,1,2,1,1,3,6,3,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,691850.384,4229369.777,-16.7,Cob,4507,20,6
7973,3,2007030003271,1,10,23,3,2,1,2,CV-865,2.1,2,1,0,1,5,3,2,3,4,2,1,1,1,1,1,5,5,8,1,4,1,9,14,3,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,704919.808,4236671.646,36.043,Cob,15503,7,6
3469,2,2006030003401,1,10,27,6,5,1,2,CV-86,0,0,0,0,1,5,3,2,3,3,2,1,1,1,2,2,5,1,8,1,1,1,9,14,1,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,711899.257,4241937.976,48.19,Cob,0,17,6
7720,3,2007030002566,1,8,22,4,3,1,2,CV-720,34.7,34,7,1,1,4,2,3,3,3,2,1,1,2,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,740395.249,4290937.393,632.588,Cob,517,13,1
7265,3,2007030001587,1,6,2,1,6,2,1,CV-900,1.4,1,4,0,1,5,3,2,3,3,2,1,2,2,2,2,7,7,8,1,3,1,9,3,1,2,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,682290.022,4219504.087,-1.429,Cob,10636,1,2
12962,4,2008460000506,3,1,20,4,7,3,1,CV-42,12.3,12,3,1,1,5,2,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,56,NaN,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,721929.129,4343527.26,-8.633,Cob,8736,12,2
332,1,2005030000947,1,9,4,2,7,3,1,CV-775,0.8,0,8,1,1,5,1,3,3,1,2,1,1,1,1,1,7,7,8,1,5,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,51,50,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,738047.226,4274204.906,286.377,Cob,1894,6,1
555,1,2005030001514,1,11,1,1,2,3,1,CV-775,1.8,1,8,1,1,3,2,3,3,2,2,1,1,2,2,1,7,7,5,1,5,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,737539.22,4273656.273,322.271,Cob,1894,2,2
3357,2,2006030003107,1,9,30,3,6,2,2,CV-83,15,15,0,1,1,5,2,2,3,4,2,1,1,1,1,1,1,1,8,1,1,1,9,14,2,1,3,NaN,2,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,680114.265,4255263.431,484.524,Cob,6039,9,6
19128,6,2010460000099,3,1,5,4,2,2,1,CV-50,10.5,10,5,0,1,5,2,2,3,3,2,1,2,1,2,2,7,7,8,3,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,729655.561,4330041.351,73.199,Cob,10185,11,2
789,1,2005120000029,2,6,9,2,4,1,1,CV-10,24.8,24,8,0,1,2,3,2,3,4,2,2,2,1,2,2,7,7,8,1,5,1,9,14,3,1,3,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,748731.068,4435293.969,120.979,Sec,15449,5,2
12088,4,2008030003017,1,11,17,3,1,4,1,CV-91,6.9,6,9,1,1,5,3,2,3,3,2,2,1,1,1,1,1,3,2,1,1,1,9,14,1,2,1,NaN,2,NaN,NaN,,21,21,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,698691.462,4219253.95,-26.663,Sec,13575,8,7
3581,2,2006030003597,1,11,20,3,1,4,2,CV-820,15.6,15,6,0,1,5,3,2,3,3,2,1,1,2,1,2,7,7,8,1,4,1,9,14,2,1,1,NaN,2,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,700143.543,4254275.315,277.493,Pri,3146,7,4
4439,2,2006120001876,2,12,9,1,6,2,1,CV-190,8.5,8,5,1,1,5,2,2,3,1,2,1,2,2,1,1,7,7,8,1,5,1,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,51,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,710038.867,4451521.607,1075.538,Cob,2380,23,5
5698,2,2006460007580,3,8,19,6,6,2,1,CV-550,2.5,2,5,1,2,5,2,2,3,1,2,1,1,1,1,1,7,7,6,1,1,1,9,14,1,2,1,NaN,2,NaN,NaN,,21,21,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,718918.721,4335741.312,-9.296,Cob,12529,19,1
9837,3,2007460004246,3,6,4,3,1,1,2,CV-365,2,2,0,0,1,2,3,2,3,4,2,2,2,1,2,1,7,7,8,1,1,1,9,14,3,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,719949.158,4376743.767,65.467,Sec,40056,9,1
5929,2,2006460008460,3,10,2,6,1,4,1,CV-660,22.3,22,3,1,1,5,2,3,3,1,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,56,NaN,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,689581.372,4294512.815,593.236,Cob,1150,18,2
10005,3,2007460004896,3,7,10,3,2,1,2,CV-40,0.3,0,3,0,1,2,3,2,3,4,2,2,2,2,2,2,7,7,8,1,1,1,9,14,1,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,709485.558,4319090.869,156.786,Cob,24000,9,2
17395,5,2009460004836,3,8,18,3,2,1,1,CV-500,9.5,9,5,0,1,5,2,2,3,3,2,1,1,2,2,2,7,7,8,1,2,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,51,50,NaN,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,730291.729,4360871.168,-16.476,Cob,13007,7,1
14054,4,2008460006089,3,9,3,4,3,1,2,CV-500,20,20,0,1,1,5,3,2,3,3,2,1,1,2,2,2,5,1,4,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,730667.698,4359478.391,-23.711,Cob,8018,11,6
6855,3,2007030000813,1,3,18,6,7,3,1,CV-81,41.8,41,8,1,1,5,3,2,3,3,2,2,1,1,1,1,7,7,5,1,3,1,9,14,2,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,61,60,NaN,1,4,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,707397.42,4293119.185,585.799,Cob,5714,20,2
4247,2,2006120001338,2,8,30,6,3,1,1,CV-21,10,10,0,0,1,5,3,2,3,3,2,1,1,1,2,2,7,7,8,1,1,1,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,737956.486,4430876.696,144.374,Cob,5080,19,1
11846,4,2008030002316,1,8,25,1,1,1,2,CV-865,1.2,1,2,1,1,5,3,2,3,4,2,1,2,1,2,2,7,7,8,1,4,1,9,14,3,1,1,NaN,1,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,712173.743,4231466.018,-15.544,Cob,14206,0,1
16873,5,2009460002486,3,4,19,6,7,3,1,CV-35,9,9,0,1,1,2,1,1,4,4,2,1,2,1,1,1,7,7,8,1,1,1,2,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,56,NaN,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,658497.987,4421757.959,958.721,Per,62420,19,2
15920,5,2009120000378,2,2,28,6,6,2,2,CV-162,2,2,0,0,1,5,3,2,3,3,2,1,2,1,1,1,7,7,8,3,2,4,9,14,3,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,750635.747,4447046.211,214.447,Cob,1331,18,2
12928,4,2008460000238,3,1,7,4,1,4,3,CV-500,16.5,16,5,0,1,5,3,2,3,1,2,1,1,1,1,1,7,7,2,1,1,1,9,14,1,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,733807.077,4353646.794,-16.608,Sec,11773,12,1
4036,2,2006120000728,2,5,12,1,5,1,1,CV-222,8.1,8,1,1,1,5,3,2,3,2,2,1,1,1,1,1,5,1,4,3,4,4,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,741187.046,4422992.869,60.809,Cob,11483,2,6
14840,5,2009030000550,1,3,11,3,3,1,1,CV-84,1.9,1,9,1,1,5,3,2,3,3,2,2,2,1,2,1,4,1,8,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,695199.18,4244688.895,269.731,Sec,16947,7,6
12439,4,2008120000437,2,3,21,4,5,3,1,CV-222,3,3,0,0,1,5,3,2,3,4,2,1,1,2,1,1,7,7,5,1,1,1,9,14,2,1,3,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,742429.361,4422551.469,50.073,Cob,7191,14,2
10809,3,2007460008603,3,12,12,2,3,1,2,CV-407,3.2,3,2,1,1,5,3,2,3,3,2,2,2,1,2,2,7,7,5,1,3,1,9,14,3,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,722153.951,4368482.142,6.03,Sec,11043,6,1
8702,3,2007120001614,2,10,2,3,2,1,2,CV-10,77.2,77,2,0,1,5,3,2,3,4,2,1,1,1,2,2,7,7,8,1,1,1,9,14,3,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,769656.133,4480070.98,310.712,Pri,3159,9,1
17613,5,2009460006131,3,10,28,6,3,1,1,CV-50,79.5,79,5,0,1,2,2,2,3,4,2,1,1,2,2,2,7,7,8,1,5,1,9,14,3,1,1,NaN,1,NaN,NaN,,21,24,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,701101.341,4377166.263,184.524,Cob,5309,20,1
12818,4,2008120002228,2,11,8,1,6,2,1,CV-15,71.9,71,9,0,1,5,2,3,3,3,2,1,1,2,1,1,7,7,8,3,5,4,2,13,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,61,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,729109.075,4482760.194,1170.033,Cob,1083,1,4
17987,6,2010030000158,1,1,18,6,1,4,1,CV-830,11,11,0,0,1,5,2,2,2,1,2,1,1,1,1,1,7,7,8,1,5,1,9,14,3,1,3,NaN,1,NaN,NaN,,21,20,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,683278.635,4265773.518,456.524,Pri,2655,20,1
17640,5,2009460006349,3,11,3,3,2,1,2,CV-35,9.6,9,6,0,1,2,3,2,3,4,2,2,2,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,716811.991,4381211.407,89.666,Per,62420,9,1
8244,3,2007120000013,2,1,4,4,4,1,2,CV-10,63.6,63,6,1,1,5,3,2,3,4,2,1,1,1,1,1,1,4,8,1,1,1,9,14,3,1,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,750694.19,4436529.177,148.538,Cob,5054,12,7
10863,3,2007460008931,3,12,21,6,5,1,1,CV-41,15.8,15,8,1,1,5,3,2,3,3,2,1,1,1,2,1,1,1,3,3,5,4,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,719310.415,4332471.623,-0.182,Cob,9333,21,6
8354,3,2007120000345,2,2,27,3,2,1,1,CV-16,6,6,0,1,1,5,3,2,3,3,2,2,1,1,1,1,5,6,4,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,743264.728,4435395.863,145.452,Sec,23726,10,6
836,1,2005120000118,2,7,5,2,2,1,2,CV-141,3.9,3,9,0,1,5,2,2,3,3,2,1,1,1,2,1,7,7,8,1,4,1,9,14,3,1,3,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,787936.876,4474966.912,-2.576,Cob,7740,5,1
17976,6,2010030000113,1,1,14,1,4,1,1,CV-865,6.5,6,5,1,1,5,3,2,3,5,2,1,1,2,2,2,7,7,8,3,5,1,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,708057.951,4234658.53,2.113,Cob,15886,3,1
19044,6,2010120001249,2,7,25,4,7,3,1,CV-20,42,42,0,0,1,5,1,3,3,1,2,1,2,2,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,62,60,NaN,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,716683.297,4437450.569,363.435,Cob,252,11,5
